Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Duplicate,Description
ME(Cv)_A.36,,Z-SCI,5,22,50,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.37,Pseudomonas syringae,Z-SCI,5,22,51,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 55?,
,empty,Z-SCI,5,22,52,,,,,,,,,,,
ME(Cv)_A.39,,Z-SCI,5,22,53,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.40,,Z-SCI,5,22,54,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.41,,Z-SCI,5,22,55,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.42,Pseudomonas syringae,Z-SCI,5,22,56,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_A.43,,Z-SCI,5,22,57,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.44,,Z-SCI,5,22,58,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.45,,Z-SCI,5,22,59,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.46,,Z-SCI,5,22,60,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.47,,Z-SCI,5,22,61,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.48,,Z-SCI,5,22,62,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.49,,Z-SCI,5,22,63,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.50,,Z-SCI,5,22,64,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.51,Pseudomonas syringae,Z-SCI,5,22,65,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_A.52,,Z-SCI,5,22,66,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.53,,Z-SCI,5,22,67,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.54,,Z-SCI,5,22,68,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.55,,Z-SCI,5,22,69,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.56,,Z-SCI,5,22,70,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.57,Pseudomonas syringae,Z-SCI,5,22,71,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_A.58,Pseudomonas syringae,Z-SCI,5,22,72,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_A.59,,Z-SCI,5,22,73,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.60,,Z-SCI,5,22,74,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.61,,Z-SCI,5,22,75,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.08,Pseudomonas viridiflava,Z-SCI,5,22,76,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_A.09,Pseudomonas viridiflava,Z-SCI,5,22,77,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.01,Pseudomonas viridiflava,Z-SCI,5,22,78,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.02,,Z-SCI,5,22,79,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.03,Pseudomonas fluorescens,Z-SCI,5,22,80,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 66?,
ME(Cv)_B.04,Bacillus sp.,Z-SCI,5,22,81,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.05,Pseudomonas viridiflava,Z-SCI,5,22,82,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.06,,Z-SCI,5,22,83,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.07,Bacillus sp.,Z-SCI,5,22,84,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.08,Pseudomonas sp (fluorescens like),Z-SCI,5,22,85,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46?,
ME(Cv)_B.09,,Z-SCI,5,22,86,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.10,Pseudomonas fluorescens,Z-SCI,5,22,87,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 66?,
ME(Cv)_B.11,Bacillus sp.,Z-SCI,5,22,88,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.12,Pseudomonas viridiflava,Z-SCI,5,22,89,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.13,Pseudomonas viridiflava,Z-SCI,5,22,90,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.14,Bacillus sp.,Z-SCI,5,22,91,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.15,Pseudomonas viridiflava,Z-SCI,5,22,92,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.16,,Z-SCI,5,22,93,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.17,Pseudomonas syringae,Z-SCI,5,22,94,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_B.18,Pseudomonas syringae,Z-SCI,5,22,95,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_B.19,Bacillus sp.,Z-SCI,5,22,96,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.20,,Z-SCI,5,22,97,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.21,,Z-SCI,5,22,98,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.22,,Z-SCI,5,22,99,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.23,,Z-SCI,5,22,100,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.24,Bacillus sp.,Z-SCI,5,23,1,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.25,Bacillus sp.,Z-SCI,5,23,2,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.26,,Z-SCI,5,23,3,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.27,Bacillus sp.,Z-SCI,5,23,4,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.28,Pseudomonas fluorescens,Z-SCI,5,23,5,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 66?,
ME(Cv)_B.29,Pseudomonas viridiflava,Z-SCI,5,23,6,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.30,,Z-SCI,5,23,7,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.31,Pseudomonas syringae,Z-SCI,5,23,8,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_B.32,Bacillus sp.,Z-SCI,5,23,9,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.33,Pseudomonas viridiflava,Z-SCI,5,23,10,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.34,Pseudomonas fluorescens,Z-SCI,5,23,11,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 66?,
ME(Cv)_B.35,Pseudomonas viridiflava,Z-SCI,5,23,12,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.36,Bacillus sp.,Z-SCI,5,23,13,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.37,Pseudomonas syringae,Z-SCI,5,23,14,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_B.38,Pseudomonas viridiflava,Z-SCI,5,23,15,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.39,Bacillus sp.,Z-SCI,5,23,16,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.40,,Z-SCI,5,23,17,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.41,Bacillus sp.,Z-SCI,5,23,18,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
,empty,Z-SCI,5,23,19,,,,,,,,,,,
ME(Cv)_B.43,Bacillus sp.,Z-SCI,5,23,20,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.44,Pseudomonas fluorescens,Z-SCI,5,23,21,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 66?,
ME(Cv)_B.45,Pseudomonas fluorescens,Z-SCI,5,23,22,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.46,Pseudomonas sp (fluorescens like),Z-SCI,5,23,23,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46?,
ME(Cv)_B.47,,Z-SCI,5,23,24,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.48,Pseudomonas fluorescens,Z-SCI,5,23,25,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46?,
ME(Cv)_B.49,,Z-SCI,5,23,26,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.50,Pseudomonas syringae,Z-SCI,5,23,27,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_B.51,Bacillus sp.,Z-SCI,5,23,28,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.52,Pseudomonas syringae,Z-SCI,5,23,29,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 46+55?,
ME(Cv)_B.53,Pseudomonas viridiflava,Z-SCI,5,23,30,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_B.54,,Z-SCI,5,23,31,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.001,Pseudomonas syringae,Z-SCI,5,23,32,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+55?,
ME(Cv)_P.002,Pseudomonas viridiflava,Z-SCI,5,23,33,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.003,Pseudomonas sp (fluorescens like),Z-SCI,5,23,34,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47?,
ME(Cv)_P.004,Pseudomonas viridiflava,Z-SCI,5,23,35,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.005,Pseudomonas syringae,Z-SCI,5,23,36,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+55?,
ME(Cv)_P.006,Pseudomonas viridiflava,Z-SCI,5,23,37,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.007,,Z-SCI,5,23,38,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.008,,Z-SCI,5,23,39,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.009,,Z-SCI,5,23,40,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.010,,Z-SCI,5,23,41,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.011,Pseudomonas syringae? (probably putida),Z-SCI,5,23,42,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 49?,
ME(Cv)_P.012,Pseudomonas sp (fluorescens like),Z-SCI,5,23,43,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47?,
ME(Cv)_P.013,Pseudomonas fluorescens,Z-SCI,5,23,44,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 66?,
ME(Cv)_P.014,Pseudomonas sp (fluorescens like),Z-SCI,5,23,45,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47?,
ME(Cv)_P.015,Pseudomonas sp (chloraphis),Z-SCI,5,23,46,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47?,
ME(Cv)_P.016,Pseudomonas sp (fluorescens like),Z-SCI,5,23,47,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47?,
ME(Cv)_P.018,Pseudomonas viridiflava,Z-SCI,5,23,48,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.019,,Z-SCI,5,23,49,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.020,Pseudomonas viridiflava,Z-SCI,5,23,50,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.021,Pseudomonas viridiflava,Z-SCI,5,23,51,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.022,Pseudomonas syringae,Z-SCI,5,23,52,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+55?,
ME(Cv)_P.023,,Z-SCI,5,23,53,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.024,Pseudomonas viridiflava,Z-SCI,5,23,54,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.025,Pseudomonas fluorescens,Z-SCI,5,23,55,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 66?,
ME(Cv)_P.026,Pseudomonas syringae,Z-SCI,5,23,56,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+55?,
ME(Cv)_P.027,Pseudomonas viridiflava,Z-SCI,5,23,57,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.028,Pseudomonas viridiflava,Z-SCI,5,23,58,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.029,,Z-SCI,5,23,59,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.030,Pseudomonas syringae,Z-SCI,5,23,60,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+55?,
ME(Cv)_P.031,,Z-SCI,5,23,61,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.032,Pseudomonas syringae,Z-SCI,5,23,62,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+55?,
ME(Cv)_P.033,,Z-SCI,5,23,63,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.034,Pseudomonas viridiflava,Z-SCI,5,23,64,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.035,Pseudomonas syringae,Z-SCI,5,23,65,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 55?,
,empty,Z-SCI,5,23,66,,,,,,,,,,,
ME(Cv)_P.037,,Z-SCI,5,23,67,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.038,Pseudomonas viridiflava,Z-SCI,5,23,68,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.039,Pseudomonas viridiflava,Z-SCI,5,23,69,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.040,,Z-SCI,5,23,70,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.041,Pseudomonas viridiflava,Z-SCI,5,23,71,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.042,Pseudomonas syringae,Z-SCI,5,23,72,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+55?,
ME(Cv)_P.043,,Z-SCI,5,23,73,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.044,,Z-SCI,5,23,74,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.045,Pseudomonas viridiflava,Z-SCI,5,23,75,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.046,Pseudomonas viridiflava,Z-SCI,5,23,76,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.047,,Z-SCI,5,23,77,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.048,Pseudomonas syringae,Z-SCI,5,23,78,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+55?,
ME(Cv)_P.049,Pseudomonas syringae,Z-SCI,5,23,79,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 55?,
ME(Cv)_P.050,Pseudomonas viridiflava,Z-SCI,5,23,80,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.051,Pseudomonas viridiflava,Z-SCI,5,23,81,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
,empty,Z-SCI,5,23,82,,,,,,,,,,,
ME(Cv)_P.053,Pseudomonas sp (chloraphis),Z-SCI,5,23,83,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47?,
ME(Cv)_P.054,,Z-SCI,5,23,84,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.055,Pseudomonas syringae,Z-SCI,5,23,85,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 58?,
ME(Cv)_P.056,Pseudomonas syringae,Z-SCI,5,23,86,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+58?,
ME(Cv)_P.057,Pseudomonas sp (fluorescens like),Z-SCI,5,23,87,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47?,
ME(Cv)_P.058,Pseudomonas sp (fluorescens like),Z-SCI,5,23,88,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47?,
ME(Cv)_P.059,Pseudomonas viridiflava,Z-SCI,5,23,89,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.060,Pseudomonas viridiflava,Z-SCI,5,23,90,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.061,Pseudomonas viridiflava,Z-SCI,5,23,91,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.062,Pseudomonas viridiflava,Z-SCI,5,23,92,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.063,Pseudomonas syringae,Z-SCI,5,23,93,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 47+58?,
ME(Cv)_P.064,????,Z-SCI,5,23,94,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
ME(Cv)_P.065,Pseudomonas viridiflava,Z-SCI,5,23,95,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,,
