Sample_ID,Identification,Freezer,Rack,Box,Position,Source,Source_number,Organ/tissue,Site/Population,Lat,Long,Curator,Year,Wild or Lab,Comment,Duplicate
ME_A.31,Pseudomonas sp (fluorescens like),Z-SCI,10,48,31,Arabidopsis thaliana,20,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 19?,
ME_B.01,Pseudomonas sp (fluorescens),Z-SCI,10,48,32,Arabidopsis thaliana,1,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 19?,
NL_P.013,Pseudomonas sp (chloraphis),Z-SCI,10,48,33,Arabidopsis thaliana,3,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.016,Pseudomonas fluorescens,Z-SCI,10,48,34,Arabidopsis thaliana,4,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.024,Pseudomonas sp (chloraphis),Z-SCI,10,48,35,Arabidopsis thaliana,6,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.026,Pseudomonas fluorescens,Z-SCI,10,48,36,Arabidopsis thaliana,6,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.032,Pseudomonas sp (fluorescens like),Z-SCI,10,48,37,Arabidopsis thaliana,8,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.033,Pseudomonas sp (fluorescens like),Z-SCI,10,48,38,Arabidopsis thaliana,8,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.036,Pseudomonas fluorescens,Z-SCI,10,48,39,Arabidopsis thaliana,8,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.037,Pseudomonas sp (fluorescens like),Z-SCI,10,48,40,Arabidopsis thaliana,9,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.038,Pseudomonas sp (fluorescens like),Z-SCI,10,48,41,Arabidopsis thaliana,9,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.040,Pseudomonas sp (fluorescens like),Z-SCI,10,48,42,Arabidopsis thaliana,9,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.042,Pseudomonas fluorescens,Z-SCI,10,48,43,Arabidopsis thaliana,9,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.046,Pseudomonas sp (fluorescens like),Z-SCI,10,48,44,Arabidopsis thaliana,10,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.051,Pseudomonas sp (chloraphis),Z-SCI,10,48,45,Arabidopsis thaliana,11,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.052,Pseudomonas fluorescens,Z-SCI,10,48,46,Arabidopsis thaliana,12,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.053,Pseudomonas sp (fluorescens like),Z-SCI,10,48,47,Arabidopsis thaliana,12,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.059,Pseudomonas sp (chloraphis),Z-SCI,10,48,48,Arabidopsis thaliana,13,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.060,Pseudomonas fluorescens,Z-SCI,10,48,49,Arabidopsis thaliana,14,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.061,Pseudomonas sp (fluorescens like),Z-SCI,10,48,50,Arabidopsis thaliana,14,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.062,Pseudomonas sp (fluorescens like),Z-SCI,10,48,51,Arabidopsis thaliana,14,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.063,Pseudomonas sp (fluorescens like),Z-SCI,10,48,52,Arabidopsis thaliana,14,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.066,Pseudomonas sp (fluorescens like),Z-SCI,10,48,53,Arabidopsis thaliana,15,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.068,Pseudomonas fluorescens,Z-SCI,10,48,54,Arabidopsis thaliana,15,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.070,Pseudomonas sp (fluorescens like),Z-SCI,10,48,55,Arabidopsis thaliana,16,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.073,Pseudomonas sp (chloraphis),Z-SCI,10,48,56,Arabidopsis thaliana,16,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.078,Pseudomonas sp (fluorescens like),Z-SCI,10,48,57,Arabidopsis thaliana,17,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_P.086,Pseudomonas sp (fluorescens like),Z-SCI,10,48,58,Arabidopsis thaliana,19,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.092,Pseudomonas sp (fluorescens like),Z-SCI,10,48,59,Arabidopsis thaliana,20,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.097,Pseudomonas sp (chloraphis),Z-SCI,10,48,60,Arabidopsis thaliana,22,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.098,Pseudomonas fluorescens,Z-SCI,10,48,61,Arabidopsis thaliana,22,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.103,Pseudomonas sp (fluorescens like),Z-SCI,10,48,62,Arabidopsis thaliana,24,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.104,Pseudomonas fluorescens,Z-SCI,10,48,63,Arabidopsis thaliana,24,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.105,Pseudomonas sp (fluorescens like),Z-SCI,10,48,64,Arabidopsis thaliana,24,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.107,Pseudomonas sp (fluorescens like),Z-SCI,10,48,65,Arabidopsis thaliana,25,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.108,Pseudomonas fluorescens,Z-SCI,10,48,66,Arabidopsis thaliana,25,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.109,Pseudomonas fluorescens,Z-SCI,10,48,67,Arabidopsis thaliana,25,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.113,Pseudomonas fluorescens,Z-SCI,10,48,68,Arabidopsis thaliana,26,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.114,Pseudomonas sp (fluorescens like),Z-SCI,10,48,69,Arabidopsis thaliana,26,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.122,Pseudomonas fluorescens,Z-SCI,10,48,70,Arabidopsis thaliana,28,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.125,Pseudomonas sp (fluorescens like),Z-SCI,10,48,71,Arabidopsis thaliana,29,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.136,Pseudomonas sp (fluorescens like),Z-SCI,10,48,72,Arabidopsis thaliana,31,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.137,Pseudomonas sp (fluorescens like),Z-SCI,10,48,73,Arabidopsis thaliana,32,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.138,Pseudomonas sp (aeruginosa type),Z-SCI,10,48,74,Arabidopsis thaliana,32,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.141,Pseudomonas sp (fluorescens like),Z-SCI,10,48,75,Arabidopsis thaliana,33,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.144,Pseudomonas sp (fluorescens like),Z-SCI,10,48,76,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.145,Pseudomonas fluorescens,Z-SCI,10,48,77,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.147,Pseudomonas sp (fluorescens like),Z-SCI,10,48,78,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.149,Pseudomonas sp (fluorescens like),Z-SCI,10,48,79,Arabidopsis thaliana,35,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.153,Pseudomonas sp (fluorescens like),Z-SCI,10,48,80,Arabidopsis thaliana,36,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.155,Pseudomonas sp (fluorescens like),Z-SCI,10,48,81,Arabidopsis thaliana,37,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.158,Pseudomonas sp (chloraphis),Z-SCI,10,48,82,Arabidopsis thaliana,38,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.169,Pseudomonas sp (chloraphis),Z-SCI,10,48,83,Arabidopsis thaliana,43,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.174,Pseudomonas sp (chloraphis),Z-SCI,10,48,84,Arabidopsis thaliana,45,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.183,Pseudomonas sp (fluorescens like),Z-SCI,10,48,85,Arabidopsis thaliana,48,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_A.004,Pseudomonas sp (fluorescens like),Z-SCI,10,48,86,Arabidopsis thaliana,1,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 30?,
NL_A.006,Pseudomonas fluorescens,Z-SCI,10,48,87,Arabidopsis thaliana,2,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 30?,
NL_A.012,Pseudomonas fluorescens,Z-SCI,10,48,88,Arabidopsis thaliana,5,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 30?,
NL_B.02,Pseudomonas sp (fluorescens like),Z-SCI,10,48,89,Arabidopsis thaliana,1,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.06,Pseudomonas sp (fluorescens like),Z-SCI,10,48,90,Arabidopsis thaliana,3,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.10,Pseudomonas sp (fluorescens like),Z-SCI,10,48,91,Arabidopsis thaliana,6,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.11,Pseudomonas fluorescens,Z-SCI,10,48,92,Arabidopsis thaliana,7,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.12,Pseudomonas fluorescens,Z-SCI,10,48,93,Arabidopsis thaliana,8,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.14,Pseudomonas sp (fluorescens like),Z-SCI,10,48,94,Arabidopsis thaliana,9,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.16,Pseudomonas sp (fluorescens like),Z-SCI,10,48,95,Arabidopsis thaliana,10,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.18,Pseudomonas fluorescens,Z-SCI,10,48,96,Arabidopsis thaliana,11,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.20,Pseudomonas fluorescens,Z-SCI,10,48,97,Arabidopsis thaliana,12,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.25,Pseudomonas sp (fluorescens like),Z-SCI,10,48,98,Arabidopsis thaliana,16,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.29,Pseudomonas sp (fluorescens like),Z-SCI,10,48,99,Arabidopsis thaliana,18,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.34,Pseudomonas sp (fluorescens),Z-SCI,10,48,100,Arabidopsis thaliana,21,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.36,Pseudomonas fluorescens,Z-SCI,10,49,1,Arabidopsis thaliana,22,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.40,Pseudomonas sp (fluorescens),Z-SCI,10,49,2,Arabidopsis thaliana,24,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.48,Pseudomonas sp (fluorescens like),Z-SCI,10,49,3,Arabidopsis thaliana,27,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.58,Pseudomonas sp (fluorescens),Z-SCI,10,49,4,Arabidopsis thaliana,32,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.60,Pseudomonas sp (fluorescens like),Z-SCI,10,49,5,Arabidopsis thaliana,33,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.62,Pseudomonas sp (fluorescens like),Z-SCI,10,49,6,Arabidopsis thaliana,34,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.64,Pseudomonas fluorescens,Z-SCI,10,49,7,Arabidopsis thaliana,35,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 31?,
NL_B.70,Pseudomonas sp (fluorescens),Z-SCI,10,49,8,Arabidopsis thaliana,38,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
NL_B.75,Pseudomonas sp (fluorescens like),Z-SCI,10,49,9,Arabidopsis thaliana,40,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 32?,
ME(Cv)_P.011,Pseudomonas syringae? (probably putida),Z-SCI,10,49,10,Cerastium vulgatum,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,5/7/08,W,Duplicate Box 23?,
LMC_P.022,Pseudomonas sp (chloraphis),Z-SCI,10,49,11,Arabidopsis thaliana,9,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.072,Pseudomonas sp (fluorescens like),Z-SCI,10,49,12,Arabidopsis thaliana,25,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
MEB010,Xanthomonas campestris,Z-SCI,10,49,13,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB073,Xanthomonas campestris,Z-SCI,10,49,14,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB079,Xanthomonas campestris,Z-SCI,10,49,15,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
LMC_A.08,Xanthomonas campestris,Z-SCI,10,49,16,Arabidopsis thaliana,5,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 10?,Do not look like Xanthomonas
LMC_P.011,Xanthomonas axonopodis,Z-SCI,10,49,17,Arabidopsis thaliana,5,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.025,Xanthomonas campestris,Z-SCI,10,49,18,Arabidopsis thaliana,11,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.047,Xanthomonas campestris,Z-SCI,10,49,19,Arabidopsis thaliana,17,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
LMC_P.073,Xanthomonas campestris,Z-SCI,10,49,20,Arabidopsis thaliana,26,,Lake Michigan College,"42°5'24.41""N","86°23'36.27""W",Luke Barrett,,W,Duplicate Box 12?,
ME_P.009,Xanthomonas campestris,Z-SCI,10,49,21,Arabidopsis thaliana,3,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 20?,
ME_P.020,Xanthomonas campestris,Z-SCI,10,49,22,Arabidopsis thaliana,8,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 20?,
ME(Dv)_A.37,Xanthomonas campestris,Z-SCI,10,49,23,Draba verna,31,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 24?,
ME(Dv)_A.40,Xanthomonas campestris,Z-SCI,10,49,24,Draba verna,32,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 24?,
ME(Dv)_P.025,Xanthomonas campestris,Z-SCI,10,49,25,Draba verna,8,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 26?,
ME(Dv)_P.039,Xanthomonas campestris,Z-SCI,10,49,26,Draba verna,14,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Luke Barrett,4/22/08,W,Duplicate Box 26?,
NL_P.121,Xanthomonas sp.,Z-SCI,10,49,27,Arabidopsis thaliana,28,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.126,Xanthomonas sp.,Z-SCI,10,49,28,Arabidopsis thaliana,29,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
NL_P.172,Xanthomonas sp.,Z-SCI,10,49,29,Arabidopsis thaliana,45,,North Liberty,"41°32'24.88""N","86°25'32.86""W",Luke Barrett,4/29/08,W,Duplicate Box 33?,
MEB006,Pseudoclavibacter helvolus,Z-SCI,10,49,30,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB009,Arthobacter sp.,Z-SCI,10,49,31,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB011,Curtobacterium flaccumfaciens,Z-SCI,10,49,32,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB017,Curtobacterium flaccumfaciens,Z-SCI,10,49,33,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,,
MEB019,Curtobacterium flaccumfaciens,Z-SCI,10,49,34,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB020,Bacillus mycoides,Z-SCI,10,49,35,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB030,Curtobacterium flaccumfaciens,Z-SCI,10,49,36,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB032,Rhodococcus erythropolis,Z-SCI,10,49,37,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB037,Flavobacterium sp TB4-10,Z-SCI,10,49,38,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB041,Nocardia corynebacteriodes,Z-SCI,10,49,39,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB043,Bacillus mycoides,Z-SCI,10,49,40,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB044,Bacillus mycoides,Z-SCI,10,49,41,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB047,Microbacterium oxydans,Z-SCI,10,49,42,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB053,Pseudomonas syringae,Z-SCI,10,49,43,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB058,Pseudomonas viridiflava,Z-SCI,10,49,44,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB061,Flavobacterium columnare,Z-SCI,10,49,45,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB062,Streptomyces chartreusis,Z-SCI,10,49,46,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB065,Nocardia corynebacteriodes,Z-SCI,10,49,47,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB073,Xanthomonas campestris,Z-SCI,10,49,48,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB074,Pseudomonas viridiflava,Z-SCI,10,49,49,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB075,Pseudomonas viridiflava,Z-SCI,10,49,50,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB078,Bacillus cereus,Z-SCI,10,49,51,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB081,Pseudomonas syringae,Z-SCI,10,49,52,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB083,Bacillus cereus / thuringiensis,Z-SCI,10,49,53,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB086,Pseudomonas syringae,Z-SCI,10,49,54,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB088,Pseudomonas viridiflava,Z-SCI,10,49,55,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB100,Bacillus megaterium,Z-SCI,10,49,56,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB102,Pseudomonas viridiflava,Z-SCI,10,49,57,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB103,Pseudomonas viridiflava,Z-SCI,10,49,58,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB106,Pseudomonas sp.,Z-SCI,10,49,59,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB107,Pseudomonas viridiflava,Z-SCI,10,49,60,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB112,Pseudomonas viridiflava,Z-SCI,10,49,61,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB118,Sphingomonas melonis,Z-SCI,10,49,62,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,,
MEB119,Sphingomonas asaccharolytica,Z-SCI,10,49,63,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,,
MEB124,Bacillus cereus,Z-SCI,10,49,64,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
MEB129,Bacillus megaterium,Z-SCI,10,49,65,Arabidopsis thaliana,,,Michigan Extension,"42°5'33.72""N","86°21'22.76""W",Brian Traw,2004,W,Duplicate Box 29?,
