Species,Accession,PopID1,PopID2,AccID,Population,Seedbox,Position,generation,Quantity_ml,Quantity_seeds,critical,Temp_box,Temp_box_pos
Ath,MONE-A-03,MONE,A,3,MONE-A,188,38,1,1.9,NA,FALSE,NA,NA
Ath,MONE-A-03,MONE,A,3,MONE-A,188,39,1,1.2,NA,FALSE,NA,NA
Ath,MONF-A-03,MONF,A,3,MONF-A,188,40,1,2,NA,FALSE,NA,NA
Ath,MONF-A-08,MONF,A,8,MONF-A,188,41,1,1.7,NA,FALSE,NA,NA
Ath,MONF-A-08,MONF,A,8,MONF-A,188,42,1,1.7,NA,FALSE,NA,NA
Ath,MONTI-D-04,MONTI,D,4,MONTI-D,188,43,1,1.8,NA,FALSE,NA,NA
Ath,NAZA-A-04,NAZA,A,4,NAZA-A,188,44,1,1,NA,FALSE,NA,NA
Ath,NAZA-A-06,NAZA,A,6,NAZA-A,188,45,1,0.8,NA,FALSE,NA,NA
Ath,SAUB-B-07,SAUB,B,7,SAUB-B,188,46,1,1.3,NA,FALSE,NA,NA
Ath,SIMO-A-02,SIMO,A,2,SIMO-A,188,47,1,1.7,NA,FALSE,NA,NA
Ath,THOM-A-02,THOM,A,2,THOM-A,188,48,1,1.7,NA,FALSE,NA,NA
Ath,THOM-A-02,THOM,A,2,THOM-A,188,49,1,0.8,NA,FALSE,NA,NA
Ath,THOM-A-05,THOM,A,5,THOM-A,188,50,1,2,NA,FALSE,NA,NA
Ath,VILLE-B-06,VILLE,B,6,VILLE-B,188,51,1,1.8,NA,FALSE,NA,NA
Ath,VILLE-B-06,VILLE,B,6,VILLE-B,188,52,1,0.8,NA,FALSE,NA,NA
Ath,VILLE-B-07,VILLE,B,7,VILLE-B,188,53,1,1.5,NA,FALSE,NA,NA
Ath,JUZE-A-07,JUZE,A,7,JUZE-A,188,54,1,0.3,NA,FALSE,NA,NA
Ath,JUZE-A-04,JUZE,A,4,JUZE-A,188,55,1,0.6,NA,FALSE,NA,NA
Ath,JUZET-A-01,JUZET,A,1,JUZET-A,188,56,1,0.5,NA,FALSE,NA,NA
Ath,CLAR-B-02,CLAR,B,2,CLAR-B,188,57,-999,0.8,NA,FALSE,NA,NA
Ath,LECT-A-01,LECT,A,1,LECT-A,188,58,1,1.5,NA,FALSE,NA,NA
Ath,LECT-A-04,LECT,A,4,LECT-A,188,59,1,1.5,NA,FALSE,NA,NA
Ath,JUZE-A-02,JUZE,A,2,JUZE-A,188,60,1,0.5,NA,FALSE,NA,NA
Ath,JUZE-A-03,JUZE,A,3,JUZE-A,188,61,1,1,NA,FALSE,NA,NA
Ath,JUZE-A-05,JUZE,A,5,JUZE-A,188,62,1,0.7,NA,FALSE,NA,NA
Ath,JUZE-A-08,JUZE,A,8,JUZE-A,188,63,1,0.8,NA,FALSE,NA,NA
Ath,JUZE-A-09,JUZE,A,9,JUZE-A,188,64,1,0.6,NA,FALSE,NA,NA
Ath,JUZE-A-10,JUZE,A,10,JUZE-A,188,65,1,0.5,NA,FALSE,NA,NA
Ath,THOM-A-04,THOM,A,4,THOM-A,188,66,1,0.5,NA,FALSE,NA,NA
Ath,CERN-A-01,CERN,A,1,CERN-A,188,67,1,2,NA,FALSE,NA,NA
Ath,BARA-C-04,BARA,C,4,BARA-C,188,68,1,1.9,NA,FALSE,NA,NA
Ath,GAIL-A-02,GAIL,A,2,GAIL-A,188,69,1,2,NA,FALSE,NA,NA
Ath,JUZE-A-15,JUZE,A,15,JUZE-A,188,70,-999,0.5,NA,FALSE,NA,NA
Ath,CINT-B-09,CINT,B,9,CINT-B,188,71,1,1,NA,FALSE,NA,NA
Ath,CINT-B-03,CINT,B,3,CINT-B,188,72,1,0.5,NA,FALSE,NA,NA
Ath,ANGE-B-08,ANGE,B,8,ANGE-B,188,73,1,0.7,NA,FALSE,NA,NA
Ath,ANGE-B-09,ANGE,B,9,ANGE-B,188,74,1,1.8,NA,FALSE,NA,NA
Ath,BELL-A-10,BELL,A,10,BELL-A,188,75,1,0.1,NA,FALSE,NA,NA
Ath,CAMA-D-04,CAMA,D,4,CAMA-D,188,76,1,0.03,NA,FALSE,NA,NA
Ath,CAMA-D-06,CAMA,D,6,CAMA-D,188,77,1,0.8,NA,FALSE,NA,NA
Ath,CERN-B-10,CERN,B,10,CERN-B,188,78,1,2,NA,FALSE,NA,NA
Ath,COLO-B-08,COLO,B,8,COLO-B,188,79,1,2,NA,FALSE,NA,NA
Ath,GAIL-A-11,GAIL,A,11,GAIL-A,188,80,1,1,NA,FALSE,NA,NA
Ath,GAIL-A-12,GAIL,A,12,GAIL-A,188,81,1,2,NA,FALSE,NA,NA
Ath,GREZ-A-10,GREZ,A,10,GREZ-A,188,82,1,0.3,NA,FALSE,NA,NA
Ath,GREZ-A-11,GREZ,A,11,GREZ-A,188,83,1,0.3,NA,FALSE,NA,NA
Ath,GREZ-A-14,GREZ,A,14,GREZ-A,188,84,1,0.8,NA,FALSE,NA,NA
Ath,JUZE-A-01,JUZE,A,1,JUZE-A,188,85,1,0.7,NA,FALSE,NA,NA
Ath,JUZE-A-06,JUZE,A,6,JUZE-A,188,86,1,0.5,NA,FALSE,NA,NA
Ath,JUZET-A-02,JUZET,A,2,JUZET-A,188,87,1,0.7,NA,FALSE,NA,NA
Ath,JUZET-A-03,JUZET,A,3,JUZET-A,188,88,1,0.3,NA,FALSE,NA,NA
Ath,JUZET-A-04,JUZET,A,4,JUZET-A,188,89,1,1.7,NA,FALSE,NA,NA
Ath,JUZET-A-10,JUZET,A,10,JUZET-A,188,90,1,0.9,NA,FALSE,NA,NA
Ath,JUZET-C-05,JUZET,C,5,JUZET-C,188,91,1,0.6,NA,FALSE,NA,NA
Ath,MARS-A-10,MARS,A,10,MARS-A,188,92,1,0.7,NA,FALSE,NA,NA
Ath,MONTM-A-08,MONTM,A,8,MONTM-A,188,93,1,0.7,NA,FALSE,NA,NA
Ath,BELL-A-11,BELL,A,11,BELL-A,188,94,1,2,NA,FALSE,NA,NA
Ath,CASS-A-06,CASS,A,6,CASS-A,188,95,1,1.6,NA,FALSE,NA,NA
Ath,CASS-A-06,CASS,A,6,CASS-A,188,96,2,1.9,NA,FALSE,NA,NA
Ath,JUZET-C-07,JUZET,C,7,JUZET-C,188,97,1,1.1,NA,FALSE,NA,NA
Ath,JUZET-C-07,JUZET,C,7,JUZET-C,188,98,2,0.04,NA,FALSE,NA,NA
Ath,JUZET-C-11,JUZET,C,11,JUZET-C,188,99,1,1.5,NA,FALSE,NA,NA
Ath,JUZET-C-11,JUZET,C,11,JUZET-C,188,100,2,1.6,NA,FALSE,NA,NA
Chi,AMBR-A-01,AMBR,A,1,AMBR-A,10,1,1,0.5,NA,FALSE,NA,NA
Chi,AMBR-A-02,AMBR,A,2,AMBR-A,10,2,1,0.6,NA,FALSE,NA,NA
Chi,AMBR-A-03,AMBR,A,3,AMBR-A,10,3,1,0.7,NA,FALSE,Temp3,1
Chi,AMBR-A-04,AMBR,A,4,AMBR-A,10,4,1,0.5,NA,FALSE,NA,NA
Chi,AMBR-A-05,AMBR,A,5,AMBR-A,10,5,1,0.5,NA,FALSE,Temp3,2
Chi,AMBR-A-06,AMBR,A,6,AMBR-A,10,6,-999,1.4,NA,FALSE,NA,NA
Chi,AMBR-A-07,AMBR,A,7,AMBR-A,10,7,-999,0.08,NA,FALSE,NA,NA
Chi,AMBR-A-08,AMBR,A,8,AMBR-A,10,8,1,0.4,NA,FALSE,NA,NA
Chi,AMBR-A-09,AMBR,A,9,AMBR-A,10,9,1,0.3,NA,FALSE,NA,NA
Chi,AMBR-A-10,AMBR,A,10,AMBR-A,10,10,1,0.5,NA,FALSE,NA,NA
Chi,ANGE-A-01,ANGE,A,1,ANGE-A,10,11,1,1.6,NA,FALSE,Temp3,3
Chi,ANGE-A-02,ANGE,A,2,ANGE-A,10,12,1,0.5,NA,FALSE,NA,NA
Chi,ANGE-A-03,ANGE,A,3,ANGE-A,10,13,1,0.7,NA,FALSE,NA,NA
Chi,ANGE-A-04,ANGE,A,4,ANGE-A,10,14,1,0.75,NA,FALSE,Temp3,4
Chi,ANGE-A-05,ANGE,A,5,ANGE-A,10,15,0,NA,1,TRUE,NA,NA
Chi,ANGE-A-06,ANGE,A,6,ANGE-A,10,16,0,NA,1,TRUE,NA,NA
Chi,ANGE-A-07,ANGE,A,7,ANGE-A,10,17,1,0.5,NA,FALSE,NA,NA
Chi,ANGE-A-08,ANGE,A,8,ANGE-A,10,18,1,0.2,NA,FALSE,NA,NA
Chi,ANGE-A-09,ANGE,A,9,ANGE-A,10,19,1,0.8,NA,FALSE,NA,NA
Chi,ANGE-A-10,ANGE,A,10,ANGE-A,10,20,1,0.9,NA,FALSE,NA,NA
Chi,ANGE-B-01,ANGE,B,1,ANGE-B,10,21,1,1.5,NA,FALSE,NA,NA
Chi,ANGE-B-02,ANGE,B,2,ANGE-B,10,22,1,0.4,NA,FALSE,NA,NA
Chi,ANGE-B-03,ANGE,B,3,ANGE-B,10,23,1,0.7,NA,FALSE,NA,NA
Chi,ANGE-B-04,ANGE,B,4,ANGE-B,10,24,1,0.7,NA,FALSE,Temp3,5
Chi,ANGE-B-05,ANGE,B,5,ANGE-B,10,25,1,0.25,NA,FALSE,NA,NA
Chi,ANGE-B-06,ANGE,B,6,ANGE-B,10,26,1,0.8,NA,FALSE,NA,NA
Chi,ANGE-B-07,ANGE,B,7,ANGE-B,10,27,1,0.2,NA,FALSE,NA,NA
Chi,ANGE-B-08,ANGE,B,8,ANGE-B,10,28,1,0.4,NA,FALSE,Temp3,6
Chi,ANGE-B-09,ANGE,B,9,ANGE-B,10,29,1,0.5,NA,FALSE,NA,NA
Chi,ANGE-B-10,ANGE,B,10,ANGE-B,10,30,1,0.5,NA,FALSE,NA,NA
Chi,AUZE-A-01,AUZE,A,1,AUZE-A,10,31,1,0.1,NA,FALSE,Temp3,7
Chi,AUZE-A-03,AUZE,A,3,AUZE-A,10,33,1,0.9,NA,FALSE,NA,NA
Chi,AUZE-A-04,AUZE,A,4,AUZE-A,10,34,1,0.3,NA,FALSE,Temp3,8
Chi,AUZE-A-05,AUZE,A,5,AUZE-A,10,35,-999,0.6,NA,FALSE,NA,NA
Chi,AUZE-A-06,AUZE,A,6,AUZE-A,10,36,1,0.5,NA,FALSE,NA,NA
Chi,AUZE-A-07,AUZE,A,7,AUZE-A,10,37,1,0.3,NA,FALSE,NA,NA
Chi,AUZE-A-08,AUZE,A,8,AUZE-A,10,38,1,0.8,NA,FALSE,NA,NA
Chi,AUZE-A-09,AUZE,A,9,AUZE-A,10,39,-999,0.3,NA,FALSE,NA,NA
Chi,AUZE-A-10,AUZE,A,10,AUZE-A,10,40,2,1.9,NA,FALSE,NA,NA
Chi,BARR-A-01,BARR,A,1,BARR-A,10,41,0,NA,12,TRUE,NA,NA
Chi,BARR-A-02,BARR,A,2,BARR-A,10,42,0,NA,30,TRUE,NA,NA
Chi,BARR-A-03,BARR,A,3,BARR-A,10,43,1,0.06,NA,FALSE,Temp3,9
Chi,BARR-A-04,BARR,A,4,BARR-A,10,44,1,0.2,NA,FALSE,NA,NA
Chi,BARR-A-05,BARR,A,5,BARR-A,10,45,-999,0.7,NA,FALSE,NA,NA
Chi,BARR-A-06,BARR,A,6,BARR-A,10,46,1,1.2,NA,FALSE,NA,NA
Chi,BARR-A-07,BARR,A,7,BARR-A,10,47,1,0.1,NA,FALSE,NA,NA
Chi,BARR-A-08,BARR,A,8,BARR-A,10,48,1,0.2,NA,FALSE,NA,NA
Chi,BARR-A-09,BARR,A,9,BARR-A,10,49,1,0.7,NA,FALSE,NA,10
Chi,BARR-A-10,BARR,A,10,BARR-A,10,50,2,0.03,NA,FALSE,NA,NA
Chi,BELL-A-01,BELL,A,1,BELL-A,10,51,0,NA,20,TRUE,NA,NA
Chi,BELL-A-02,BELL,A,2,BELL-A,10,52,1,1.5,NA,FALSE,NA,NA
Chi,BELL-A-03,BELL,A,3,BELL-A,10,53,1,0.4,NA,FALSE,Temp3,11
Chi,BELL-A-04,BELL,A,4,BELL-A,10,54,1,0.2,NA,FALSE,NA,NA
Chi,BELL-A-05,BELL,A,5,BELL-A,10,55,1,0.3,NA,FALSE,NA,NA
Chi,BELL-A-06,BELL,A,6,BELL-A,10,56,1,0.15,NA,FALSE,NA,NA
Chi,BELL-A-07,BELL,A,7,BELL-A,10,57,1,0.3,NA,FALSE,NA,NA
Chi,BELL-A-09,BELL,A,9,BELL-A,10,59,1,0.3,NA,FALSE,Temp3,12
Chi,BELL-A-10,BELL,A,10,BELL-A,10,60,0,NA,20,TRUE,NA,NA
Chi,BROU-A-01,BROU,A,1,BROU-A,10,61,1,0.8,NA,FALSE,NA,NA
Chi,BROU-A-02,BROU,A,2,BROU-A,10,62,1,0.2,NA,FALSE,NA,NA
Chi,BROU-A-03,BROU,A,3,BROU-A,10,63,1,0.4,NA,FALSE,NA,NA
Chi,BROU-A-04,BROU,A,4,BROU-A,10,64,1,0.3,NA,FALSE,NA,NA
Chi,BROU-A-05,BROU,A,5,BROU-A,10,65,1,0.04,NA,FALSE,NA,NA
Chi,BROU-A-06,BROU,A,6,BROU-A,10,66,-999,0.1,NA,FALSE,NA,NA
Chi,BROU-A-07,BROU,A,7,BROU-A,10,67,1,0.25,NA,FALSE,Temp3,13
Chi,BROU-A-08,BROU,A,8,BROU-A,10,68,1,0.8,NA,FALSE,NA,NA
Chi,BROU-A-09,BROU,A,9,BROU-A,10,69,1,0.25,NA,FALSE,Temp3,14
Chi,BROU-A-10,BROU,A,10,BROU-A,10,70,1,0.9,NA,FALSE,NA,NA
Chi,CAMA-D-03,CAMA,D,3,CAMA-D,10,72,0,NA,1,TRUE,NA,NA
Chi,CAMA-D-09,CAMA,D,9,CAMA-D,10,74,1,0.4,NA,FALSE,Temp3,15
Chi,CAMA-D-10,CAMA,D,10,CAMA-D,10,75,1,0.7,NA,FALSE,Temp3,16
Chi,CAMA-E-02,CAMA,E,2,CAMA-E,10,76,2,0.03,NA,FALSE,NA,NA
Chi,CAMA-E-05,CAMA,E,5,CAMA-E,10,77,1,0.75,NA,FALSE,Temp3,17
Chi,CAMA-E-06,CAMA,E,6,CAMA-E,10,78,2,0.07,NA,FALSE,NA,NA
Chi,CAMA-E-09,CAMA,E,9,CAMA-E,10,79,1,0.05,NA,FALSE,NA,NA
Chi,CAMA-E-10,CAMA,E,10,CAMA-E,10,80,1,0.1,NA,FALSE,Temp3,18
Chi,CARL-A-01,CARL,A,1,CARL-A,10,81,1,0.15,NA,FALSE,NA,NA
Chi,CARL-A-02,CARL,A,2,CARL-A,10,82,1,0.8,NA,FALSE,NA,NA
Chi,CARL-A-03,CARL,A,3,CARL-A,10,83,1,0.3,NA,FALSE,NA,NA
Chi,CARL-A-04,CARL,A,4,CARL-A,10,84,1,0.8,NA,FALSE,NA,NA
Chi,CARL-A-05,CARL,A,5,CARL-A,10,85,1,0.5,NA,FALSE,NA,NA
Chi,CARL-A-06,CARL,A,6,CARL-A,10,86,1,0.4,NA,FALSE,NA,NA
Chi,CARL-A-07,CARL,A,7,CARL-A,10,87,1,0.5,NA,FALSE,NA,NA
Chi,CARL-A-08,CARL,A,8,CARL-A,10,88,-999,0.2,NA,FALSE,NA,NA
Chi,CARL-A-09,CARL,A,9,CARL-A,10,89,1,0.1,NA,FALSE,Temp3,19
Chi,CARL-A-10,CARL,A,10,CARL-A,10,90,1,0.1,NA,FALSE,Temp3,20
Chi,CASS-A-01,CASS,A,1,CASS-A,10,91,1,0.25,NA,FALSE,Temp3,21
Chi,CASS-A-02,CASS,A,2,CASS-A,10,92,2,0.02,NA,FALSE,NA,NA
Chi,CASS-A-04,CASS,A,4,CASS-A,10,93,1,0.25,NA,FALSE,NA,NA
Chi,CASS-A-06,CASS,A,6,CASS-A,10,94,1,0.2,NA,FALSE,NA,NA
Chi,CASS-A-07,CASS,A,7,CASS-A,10,95,1,0.3,NA,FALSE,NA,NA
Chi,CASS-A-08,CASS,A,8,CASS-A,10,96,1,1.5,NA,FALSE,NA,NA
Chi,CASS-A-09,CASS,A,9,CASS-A,10,97,1,1.3,NA,FALSE,NA,NA
Chi,CASS-A-10,CASS,A,10,CASS-A,10,98,1,1,NA,FALSE,NA,NA
Chi,CAST-A-01,CAST,A,1,CAST-A,10,99,2,1.3,NA,FALSE,NA,NA
Chi,CAST-A-02,CAST,A,2,CAST-A,10,100,1,0.15,NA,FALSE,NA,NA
Chi,CAST-A-03,CAST,A,3,CAST-A,11,1,1,0.4,NA,FALSE,NA,NA
Chi,CAST-A-04,CAST,A,4,CAST-A,11,2,1,0.7,NA,FALSE,NA,NA
Chi,CAST-A-05,CAST,A,5,CAST-A,11,3,1,1,NA,FALSE,NA,NA
Chi,CAST-A-06,CAST,A,6,CAST-A,11,4,1,0.3,NA,FALSE,NA,NA
Chi,CAST-A-07,CAST,A,7,CAST-A,11,5,-999,0.8,NA,FALSE,NA,NA
Chi,CAST-A-08,CAST,A,8,CAST-A,11,6,1,0.3,NA,FALSE,NA,NA
Chi,CAST-A-09,CAST,A,9,CAST-A,11,7,1,0.5,NA,FALSE,Temp3,23
Chi,CAST-A-10,CAST,A,10,CAST-A,11,8,1,0.6,NA,FALSE,Temp3,24
Chi,CERN-A-05,CERN,A,5,CERN-A,11,9,1,0.5,NA,FALSE,Temp3,25
Chi,CERN-A-06,CERN,A,6,CERN-A,11,10,2,2,NA,FALSE,Temp3,26
Chi,CERN-B-02,CERN,B,2,CERN-B,11,11,2,0.7,NA,FALSE,NA,NA
Chi,CERN-B-03,CERN,B,3,CERN-B,11,12,0,NA,10,TRUE,NA,NA
Chi,CERN-B-04,CERN,B,4,CERN-B,11,13,2,0.5,NA,FALSE,NA,NA
Chi,CERN-B-05,CERN,B,5,CERN-B,11,14,2,0.25,NA,FALSE,Temp3,28
Chi,CERN-B-06,CERN,B,6,CERN-B,11,15,1,0.1,NA,FALSE,NA,NA
Chi,CERN-B-08,CERN,B,8,CERN-B,11,16,0,NA,10,TRUE,NA,NA
Chi,CERN-B-10,CERN,B,10,CERN-B,11,17,2,0.2,NA,FALSE,NA,NA
Chi,CIER-A-01,CIER,A,1,CIER-A,11,18,1,0.2,NA,FALSE,NA,NA
Chi,CIER-A-02,CIER,A,2,CIER-A,11,19,1,0.7,NA,FALSE,NA,NA
Chi,CIER-A-03,CIER,A,3,CIER-A,11,20,1,0.2,NA,FALSE,NA,NA
Chi,CIER-A-04,CIER,A,4,CIER-A,11,21,1,0.25,NA,FALSE,NA,NA
Chi,CIER-A-05,CIER,A,5,CIER-A,11,22,1,0.15,NA,FALSE,NA,NA
Chi,CIER-A-06,CIER,A,6,CIER-A,11,23,1,0.2,NA,FALSE,NA,NA
Chi,CIER-A-07,CIER,A,7,CIER-A,11,24,1,0.15,NA,FALSE,Temp3,29
Chi,CIER-A-08,CIER,A,8,CIER-A,11,25,1,0.2,NA,FALSE,NA,NA
Chi,CIER-A-09,CIER,A,9,CIER-A,11,26,1,0.2,NA,FALSE,NA,NA
Chi,CIER-A-10,CIER,A,10,CIER-A,11,27,1,0.1,NA,FALSE,NA,NA
Chi,CINT-B-01,CINT,B,1,CINT-B,11,28,1,0.25,NA,FALSE,NA,NA
Chi,CINT-B-02,CINT,B,2,CINT-B,11,29,1,1.5,NA,FALSE,NA,NA
Chi,CINT-B-03,CINT,B,3,CINT-B,11,30,1,1.2,NA,FALSE,NA,NA
Chi,CINT-B-04,CINT,B,4,CINT-B,11,31,1,0.5,NA,FALSE,Temp3,30
Chi,CINT-B-05,CINT,B,5,CINT-B,11,32,-999,0.8,NA,FALSE,NA,NA
Chi,CINT-B-06,CINT,B,6,CINT-B,11,33,1,1.4,NA,FALSE,NA,NA
Chi,CINT-B-07,CINT,B,7,CINT-B,11,34,1,0.3,NA,FALSE,Temp3,31
Chi,CINT-B-08,CINT,B,8,CINT-B,11,35,1,1.6,NA,FALSE,NA,NA
Chi,CINT-B-09,CINT,B,9,CINT-B,11,36,1,0.5,NA,FALSE,NA,NA
Chi,CINT-B-10,CINT,B,10,CINT-B,11,37,1,0.7,NA,FALSE,NA,NA
Chi,CLAR-B-01,CLAR,B,1,CLAR-B,11,38,1,0.8,NA,FALSE,NA,NA
Chi,CLAR-B-02,CLAR,B,2,CLAR-B,11,39,1,0.4,NA,FALSE,NA,NA
Chi,CLAR-B-03,CLAR,B,3,CLAR-B,11,40,1,0.4,NA,FALSE,NA,NA
Chi,CLAR-B-04,CLAR,B,4,CLAR-B,11,41,1,0.75,NA,FALSE,Temp3,32
Chi,CLAR-B-05,CLAR,B,5,CLAR-B,11,42,1,0.06,NA,FALSE,NA,NA
Chi,CLAR-B-06,CLAR,B,6,CLAR-B,11,43,1,0.25,NA,FALSE,Temp3,33
Chi,CLAR-B-07,CLAR,B,7,CLAR-B,11,44,1,0.6,NA,FALSE,NA,NA
Chi,CLAR-B-09,CLAR,B,9,CLAR-B,11,45,1,0.5,NA,FALSE,NA,NA
Chi,CLAR-B-10,CLAR,B,10,CLAR-B,11,46,1,0.25,NA,FALSE,NA,NA
Chi,CLAR-C-01,CLAR,C,1,CLAR-C,11,47,1,0.7,NA,FALSE,NA,NA
Chi,CLAR-C-02,CLAR,C,2,CLAR-C,11,48,1,0.5,NA,FALSE,Temp3,34
Chi,CLAR-C-03,CLAR,C,3,CLAR-C,11,49,1,0.75,NA,FALSE,Temp3,35
Chi,CLAR-C-04,CLAR,C,4,CLAR-C,11,50,1,0.5,NA,FALSE,NA,NA
Chi,CLAR-C-05,CLAR,C,5,CLAR-C,11,51,1,0.7,NA,FALSE,NA,NA
Chi,CLAR-C-06,CLAR,C,6,CLAR-C,11,52,1,1.2,NA,FALSE,NA,NA
Chi,CLAR-C-07,CLAR,C,7,CLAR-C,11,53,1,0.25,NA,FALSE,NA,NA
Chi,CLAR-C-08,CLAR,C,8,CLAR-C,11,54,1,0.6,NA,FALSE,NA,NA
Chi,CLAR-C-09,CLAR,C,9,CLAR-C,11,55,1,0.5,NA,FALSE,NA,NA
Chi,CLAR-C-10,CLAR,C,10,CLAR-C,11,56,1,0.7,NA,FALSE,NA,NA
Chi,COLO-B-01,COLO,B,1,COLO-B,11,57,1,0.1,NA,FALSE,NA,NA
Chi,COLO-B-02,COLO,B,2,COLO-B,11,58,0,NA,15,TRUE,NA,NA
Chi,COLO-B-03,COLO,B,3,COLO-B,11,59,2,0.75,NA,FALSE,Temp3,36
Chi,COLO-B-04,COLO,B,4,COLO-B,11,60,2,0.8,NA,FALSE,Temp3,37
Chi,COLO-B-07,COLO,B,7,COLO-B,11,61,1,0.4,NA,FALSE,NA,NA
Chi,COLO-B-08,COLO,B,8,COLO-B,11,62,1,0.9,NA,FALSE,NA,NA
Chi,COLO-B-09,COLO,B,9,COLO-B,11,63,1,0.4,NA,FALSE,NA,NA
Chi,DECA-A-01,DECA,A,1,DECA-A,11,64,1,0.5,NA,FALSE,NA,NA
Chi,DECA-A-02,DECA,A,2,DECA-A,11,65,1,0.2,NA,FALSE,NA,NA
Chi,DECA-A-03,DECA,A,3,DECA-A,11,66,1,0.4,NA,FALSE,NA,NA
Chi,DECA-A-04,DECA,A,4,DECA-A,11,67,1,0.3,NA,FALSE,Temp3,38
Chi,DECA-A-05,DECA,A,5,DECA-A,11,68,1,0.6,NA,FALSE,NA,NA
Chi,DECA-A-06,DECA,A,6,DECA-A,11,69,1,0.15,NA,FALSE,NA,NA
Chi,DECA-A-07,DECA,A,7,DECA-A,11,70,2,0.3,NA,FALSE,Temp3,39
Chi,DECA-A-08,DECA,A,8,DECA-A,11,71,1,0.2,NA,FALSE,NA,NA
Chi,DECA-A-09,DECA,A,9,DECA-A,11,72,1,0.25,NA,FALSE,NA,NA
Chi,DECA-A-10,DECA,A,10,DECA-A,11,73,1,0.5,NA,FALSE,NA,NA
Chi,ESPE-B-01,ESPE,B,1,ESPE-B,11,74,1,0.25,NA,FALSE,Temp3,40
Chi,ESPE-B-03,ESPE,B,3,ESPE-B,11,75,1,0.75,NA,FALSE,NA,NA
Chi,ESPE-B-04,ESPE,B,4,ESPE-B,11,76,1,0.2,NA,FALSE,NA,NA
Chi,ESPE-B-05,ESPE,B,5,ESPE-B,11,77,0,NA,15,TRUE,NA,NA
Chi,ESPE-B-06,ESPE,B,6,ESPE-B,11,78,2,0.15,NA,FALSE,NA,NA
Chi,ESPE-B-07,ESPE,B,7,ESPE-B,11,79,1,0.7,NA,FALSE,Temp3,41
Chi,ESPE-B-08,ESPE,B,8,ESPE-B,11,80,1,0.75,NA,FALSE,NA,NA
Chi,ESPE-B-09,ESPE,B,9,ESPE-B,11,81,1,0.7,NA,FALSE,NA,NA
Chi,ESPE-B-10,ESPE,B,10,ESPE-B,11,82,0,NA,20,TRUE,NA,NA
Chi,FERR-A-01,FERR,A,1,FERR-A,11,83,1,1.9,NA,FALSE,NA,NA
Chi,FERR-A-02,FERR,A,2,FERR-A,11,84,1,1.5,NA,FALSE,NA,NA
Chi,FERR-A-04,FERR,A,4,FERR-A,11,85,0,NA,15,TRUE,NA,NA
Chi,FERR-A-05,FERR,A,5,FERR-A,11,86,1,1,NA,FALSE,NA,NA
Chi,FERR-A-06,FERR,A,6,FERR-A,11,87,1,1.8,NA,FALSE,NA,NA
Chi,FERR-A-07,FERR,A,7,FERR-A,11,88,1,0.3,NA,FALSE,Temp3,42
Chi,FERR-A-08,FERR,A,8,FERR-A,11,89,1,0.05,NA,FALSE,NA,NA
Chi,FERR-A-09,FERR,A,9,FERR-A,11,90,1,0.04,NA,FALSE,Temp3,43
Chi,FERR-A-10,FERR,A,10,FERR-A,11,91,1,0.5,NA,FALSE,NA,NA
Chi,GAIL-A-01,GAIL,A,1,GAIL-A,11,92,1,0.5,NA,FALSE,Temp3,44
Chi,GAIL-A-02,GAIL,A,2,GAIL-A,11,93,0,NA,10,TRUE,NA,NA
Chi,GAIL-A-03,GAIL,A,3,GAIL-A,11,94,1,0.5,NA,FALSE,Temp3,45
Chi,GAIL-A-04,GAIL,A,4,GAIL-A,11,95,0,NA,10,TRUE,NA,NA
Chi,GAIL-A-05,GAIL,A,5,GAIL-A,11,96,1,0.2,NA,FALSE,NA,NA
Chi,GAIL-A-06,GAIL,A,6,GAIL-A,11,97,1,1.7,NA,FALSE,NA,NA
Chi,GAIL-A-07,GAIL,A,7,GAIL-A,11,98,1,1.2,NA,FALSE,NA,NA
Chi,GAIL-A-08,GAIL,A,8,GAIL-A,11,99,0,NA,10,TRUE,NA,NA
Chi,GAIL-A-09,GAIL,A,9,GAIL-A,11,100,0,NA,20,TRUE,NA,NA
Chi,GAIL-A-10,GAIL,A,10,GAIL-A,12,1,2,0.4,NA,FALSE,NA,NA
Chi,GAIL-B-01,GAIL,B,1,GAIL-B,12,2,-999,0.5,NA,FALSE,NA,NA
Chi,GAIL-B-02,GAIL,B,2,GAIL-B,12,3,-999,0.04,NA,FALSE,NA,NA
Chi,GAIL-B-03,GAIL,B,3,GAIL-B,12,4,1,0.5,NA,FALSE,NA,NA
Chi,GAIL-B-04,GAIL,B,4,GAIL-B,12,5,1,0.75,NA,FALSE,NA,NA
Chi,GAIL-B-05,GAIL,B,5,GAIL-B,12,6,2,0.7,NA,FALSE,Temp3,46
Chi,GAIL-B-08,GAIL,B,8,GAIL-B,12,7,1,0.75,NA,FALSE,Temp3,47
Chi,GREZ-A-01,GREZ,A,1,GREZ-A,12,8,2,1,NA,FALSE,NA,NA
Chi,GREZ-A-02,GREZ,A,2,GREZ-A,12,9,1,0.4,NA,FALSE,NA,NA
Chi,GREZ-A-03,GREZ,A,3,GREZ-A,12,10,1,0.6,NA,FALSE,Temp3,48
Chi,GREZ-A-04,GREZ,A,4,GREZ-A,12,11,1,0.5,NA,FALSE,NA,NA
